user_id	user_name
22995048	Portal box bot
23303609	Flow talk page manager
23535278	JhealdBot
23646674	Cewbot
24354464	Reports bot
24420788	KasparBot
24649005	TheMagikBOT
24684472	MusikBot
24794120	Maintenance script
24870543	B-bot
24958243	Luke081515Bot
25088394	ListeriaBot
25180159	BD2412bot
25593488	EsquivalienceBot
25646783	WikiProject Notification Service
25756079	Bot24
25878531	KharBot
25993922	BU RoBOT
26118793	Community Tech bot
26489545	Xphoisbot
26805746	FastilyBot
27015025	InternetArchiveBot
27077959	JarBot
27113780	SSTbot
27244859	Lonjers french region rename bot
27446209	JJMC89 bot
27823944	GreenC bot
27920258	OmniBot
28222058	UTRSBot
28359350	NihiltresBot
28586141	DYKReviewBot
28903366	Bender the Bot
29088686	DatBot
29091978	KMLbot
29463730	PrimeBOT
29539620	MusikBot II
29639097	ZackBot
29819627	WugBot
29966027	Ramaksoud2000Bot
30247369	JJMC89 bot II
6120	Rambot
25261	Robbot
75561	D6
87916	DcoetzeeBot~enwiki
98511	Janna Isabot
112114	Pearle
114861	HasharBot~enwiki
116385	Jumbuck
198291	Kakashi Bot
228773	FlaBot
231599	Eubot
236211	JdforresterBot
263608	Gdrbot
270244	Roboto de Ajvol
310830	Mgmbot
332929	Zwobot
338065	BOT-Superzerocool
341052	Bota47
367880	Lt-wiki-bot
371906	Pfft Bot~enwiki
393532	Whobot
411872	GrinBot~enwiki
433328	SmackBot
467651	KocjoBot~enwiki
484830	RobotJcb
502295	Commander Keane bot
543622	Rschen7754bot
553296	MalafayaBot
587779	CricketBot
601940	Tsca.bot
620581	Chlewbot
621721	OrphanBot
630810	AzaBot
648410	SundarBot
699909	DFBot
712009	Wybot
727408	Vina-iwbot~enwiki
743015	SashatoBot
814230	Botryoidal
908518	Zorglbot
922334	Tawkerbot
946823	LDBot
1016403	Pathosbot
1017261	Slobot
1029865	Heikobot
1124563	Drinibot
1158220	Werdnabot
1161488	WeggeBot
1187248	Tangobot
1206249	Beastie Bot
1248477	NedBot
1324179	Alaibot
1358905	Ralbot
1390043	Kingbotk
1392310	Thijs!bot
1553148	RoboServien
1554195	Escarbot
1575512	RobotG
1611616	Erwin85Bot
1671506	Alphachimpbot
1685358	MichaelBillingtonBot
1710275	OldMedcabBot
1716311	TuvicBot
1726768	XyBot
1811376	Dark Shikari Bot
1811786	RebelRobot
1928747	TARBOT
1980571	SwiftBot
2030868	MetsBot
2041210	AsgardBot
2111501	Elissonbot
2135003	Halibott
2206880	Bot523
2206974	STBot
2218388	BetBot~enwiki
2230472	Sagabot
2253149	Bocianski.bot
2255142	CopyToWiktionaryBot
2363800	MalarzBOT
2378222	FANSTARbot
2433582	KyluBot
2450100	Yonidebot
2466321	LostBot
2476645	MartinBotII
2479333	Skumarlabot
2556697	Bot-Schafter
2572294	LordAnubisBOT
2657584	RoboMaxCyberSem
2739803	Geimas5Bot~enwiki
2784935	TottyBot
2796964	STBotD
2844817	DorganBot
2866290	Mihas-bot
2885456	ListGenBot
2913411	DarioBot~enwiki
2948166	Blood Oath Bot
2964546	Idioma-bot
3035831	VolkovBot
3096998	AlnoktaBOT
3109161	MenasimBot
3115531	Kyle the bot
3137323	WarddrBOT
3145267	DarknessBot
3152359	PNG crusade bot
3171056	STTWbot
3171782	TXiKiBoT
3236748	A4bot
3258344	Rei-bot
3264021	Jogersbot
3295223	NilfaBot
3320708	Rob110178bot
3364885	AlexNewArtBot
3398850	JhsBot
3410049	Broadbot
3446293	HBC AIV helperbot2
3453363	McM.bot
3455576	Staeckerbot
3479822	BotKung
3573773	UncatTemplateBot
3658625	Synthebot
3683477	RBot~enwiki
3732271	BotanyBot
3737405	Ocobot
3737697	MiszaBot II
3737703	MiszaBot III
3774638	NW557Bot
3797869	MiszaBot I
3813685	AlleborgoBot
3824077	KevinalewisBot
3862802	BAGBot
3923034	Madhubot
3938356	AdambroBot
3951437	AccReqBot
3971736	DvyBot
3975649	WODUPbot
3999233	O bot
4005189	SieBot
4082686	ToePeu.bot
4099039	VVVBot
4102994	MartinBotIV
4105298	KrimpBot
4112738	Gerakibot
4114706	Phe-bot
4133660	GeorgeMoneyBot
4198854	QualiaBot
4246875	Purbo T
4293505	Rabbot
4313723	PolarBot
4328888	Hxhbot
4350739	Le Pied-bot~enwiki
4366495	HBC NameWatcherBot
4373711	ArkyBot
4477315	Polbot
4496512	EBot
4496519	EBot II
4499599	ENewsBot
4502350	R Delivery Bot
4530215	DeadBot
4534303	PbBot
4536516	BenoniBot~enwiki
4553418	DanielBot
4555645	GracenotesBot
4568569	Seedbot
4579728	AutocracyBot
4594058	Maelgwnbot
4709323	OverlordQBot
4719670	TypoBot
4729200	BoxCrawler
4746784	SQLBot
4766377	Anibot
4771395	RonaldBot
4870335	Cherybot
4901395	WikiBotas
4928500	ClueBot
4952176	HujiBot
4984067	PipepBot
5020067	STBotI
5026080	GrooveBot
